col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col23,col24,col25,col26,col27,col28,col29,col30,col31,target
16,1,1,2,1,3,2,2,1,3,4,2,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1
21,1,2,1,2,1,2,3,2,3,5,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,3,1
45,2,2,1,2,2,3,2,4,2,5,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,3,1
62,3,2,2,2,2,2,2,4,5,3,1,1,2,2,1,1,2,2,2,1,3,2,2,1,2,1,2,0
31,2,2,2,1,3,2,3,2,3,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,0
42,3,1,2,1,2,3,3,1,2,3,2,1,1,2,2,1,1,2,1,2,2,3,3,2,2,3,2,0
12,2,1,2,1,2,3,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,3,0
65,2,2,2,2,1,2,3,4,6,3,1,1,2,2,2,1,2,1,2,2,3,3,1,2,2,2,1,1
3,2,1,1,2,2,2,2,1,2,3,2,1,1,2,1,1,1,2,2,1,3,2,1,2,1,2,1,0
9,1,1,2,2,2,1,4,4,6,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1
51,1,1,1,1,2,3,3,4,5,3,2,2,2,2,2,2,2,2,1,2,3,3,1,1,1,2,1,1
16,3,2,2,1,2,3,3,2,1,2,1,2,1,2,1,1,1,2,1,1,3,2,2,1,2,3,3,0
3,2,2,1,2,1,1,4,3,3,2,2,1,2,1,1,2,2,1,2,1,3,3,3,1,1,1,3,0
24,1,2,2,1,2,2,1,2,3,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,0
13,2,1,2,1,1,2,4,4,3,2,1,2,1,1,1,2,1,2,1,1,4,1,3,2,2,1,3,1
2,3,2,1,1,1,2,4,1,3,3,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,0
21,1,2,1,2,1,2,3,1,1,4,1,1,1,1,2,2,2,2,2,2,4,1,1,1,1,1,3,1
19,3,1,2,2,3,1,1,3,2,4,1,1,2,2,1,1,1,2,2,1,3,1,1,1,1,2,2,0
47,1,1,2,1,3,3,1,2,6,6,1,1,2,1,1,1,2,1,2,1,3,3,1,1,1,2,1,1
22,2,1,2,2,2,3,4,4,6,1,1,1,1,1,2,2,2,2,1,2,2,3,1,2,1,3,1,0
33,3,1,2,2,1,2,2,1,6,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,3,1
32,1,2,2,1,3,1,2,2,2,4,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1
64,1,1,2,1,2,2,2,1,4,1,1,2,1,1,1,2,2,1,2,1,1,1,3,2,2,2,2,1
39,2,2,1,2,3,2,3,4,2,3,1,2,1,2,1,1,1,2,1,1,3,1,1,1,2,3,2,1
42,3,2,2,1,1,1,3,2,2,6,1,2,1,2,2,1,2,1,1,1,2,3,1,1,2,2,1,0
9,3,2,1,1,2,1,2,4,6,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,0
25,3,2,2,2,1,3,4,3,2,4,1,1,2,2,1,2,1,1,1,1,2,1,3,2,1,2,1,0
2,2,2,1,1,1,3,3,4,2,6,1,1,2,2,1,2,1,2,2,1,3,1,3,2,2,1,3,1
19,1,2,2,2,3,2,1,4,6,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,3,2,1
20,1,2,1,2,2,2,4,2,6,1,2,1,2,2,1,1,1,1,2,2,2,3,2,2,1,3,3,1
70,3,2,2,2,2,3,2,4,2,6,1,1,2,2,2,2,2,2,2,1,2,2,3,1,2,3,3,0
17,1,1,1,2,2,1,3,4,1,6,1,2,2,2,2,2,2,2,1,2,4,1,1,2,1,2,2,0
68,3,1,1,1,3,2,3,2,5,1,2,1,1,1,2,1,1,1,2,1,1,1,3,2,2,2,2,0
3,2,1,1,2,2,2,1,1,5,4,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,0
51,2,2,1,2,3,1,2,2,4,6,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,3,1
26,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,3,2,2,1,2,1
56,3,1,1,2,3,1,3,1,3,3,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,3,1,0
64,1,2,2,1,2,3,2,2,5,2,2,2,1,2,1,2,2,1,2,1,1,1,3,2,2,1,2,1
8,2,1,1,1,3,3,1,1,6,5,2,1,2,1,2,1,2,1,1,2,2,2,3,2,1,1,3,1
37,3,1,1,2,1,3,4,3,3,2,1,2,1,2,1,2,2,2,1,1,2,3,1,1,2,2,1,0
27,3,2,2,2,1,3,2,2,4,6,2,1,1,1,1,1,2,2,1,2,2,3,1,1,1,2,1,0
45,2,2,1,2,1,3,1,3,3,3,1,1,2,1,1,2,2,1,1,1,4,1,3,2,2,3,3,1
4,2,2,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,4,1,2,1,2,2,3,0
37,2,2,2,1,3,3,4,4,2,2,1,1,1,1,2,2,2,1,1,2,4,2,1,2,1,2,2,0
33,1,1,1,1,1,2,1,1,1,4,1,1,2,1,2,1,2,1,2,2,4,1,3,2,2,1,1,1
31,1,2,2,1,2,2,4,3,2,6,1,1,1,1,1,1,2,2,1,2,4,2,3,1,2,3,2,1
55,3,1,1,1,3,1,4,3,5,5,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,0
12,2,1,2,2,1,2,3,4,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,3,3,0
11,2,1,2,1,1,2,3,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,3,1,1,3,1,0
32,1,1,2,2,2,3,1,2,3,1,2,2,1,1,1,1,2,2,2,1,4,3,1,2,2,2,1,1
57,2,2,1,1,3,3,1,2,4,2,1,1,2,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1
38,3,1,1,1,2,1,1,2,2,4,2,1,2,1,2,2,1,1,1,1,3,1,2,1,2,1,2,0
60,2,1,2,1,1,1,4,2,5,6,2,2,2,2,1,2,1,2,2,2,2,3,1,2,1,2,1,0
19,1,2,1,1,2,2,3,3,4,6,1,1,1,2,2,2,2,1,2,1,2,3,1,1,2,3,2,1
56,3,2,2,1,2,1,4,1,2,3,1,1,1,2,2,1,2,2,1,2,2,1,3,2,1,3,1,0
14,3,2,2,2,1,3,2,4,4,5,1,1,2,2,1,1,1,1,1,2,3,3,1,1,2,3,2,1
33,2,2,1,1,1,3,3,4,5,4,2,1,2,1,1,2,2,2,2,2,1,3,2,2,2,3,2,1
10,3,1,1,2,3,3,1,4,3,2,2,1,2,2,2,1,2,2,1,1,2,3,3,2,2,2,1,0
64,2,2,2,1,3,2,4,1,3,5,2,2,1,1,2,2,1,1,2,1,1,3,2,2,2,3,3,1
64,2,2,2,2,1,2,3,3,1,4,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,3,1
62,1,2,2,2,1,1,1,1,5,3,1,1,1,1,2,2,1,2,1,1,3,1,2,1,2,3,1,0
68,3,1,1,1,3,3,1,1,6,3,2,2,1,2,2,2,1,1,1,1,3,2,2,1,1,3,1,0
43,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,3,1,2,3,3,0
59,2,1,2,1,1,2,3,4,6,1,2,1,2,1,2,1,2,2,2,1,4,3,1,2,1,2,2,1
52,2,1,2,1,1,1,1,3,6,3,2,1,2,1,2,2,2,2,1,1,4,2,2,2,1,3,3,1
19,3,2,2,1,2,3,4,3,2,1,1,1,1,1,2,2,1,2,2,1,4,3,2,2,1,2,3,0
21,3,2,1,1,3,3,3,1,1,1,1,2,1,1,2,2,2,1,1,1,2,3,3,2,2,1,3,0
22,3,2,1,2,3,1,2,3,5,3,1,1,1,1,2,1,1,2,1,2,4,3,2,1,1,3,2,0
9,2,1,1,2,2,1,1,3,4,5,1,2,1,1,2,2,2,2,2,2,4,1,2,2,1,3,3,0
9,3,2,1,1,1,1,1,3,4,6,1,2,1,2,1,1,2,2,2,2,3,3,2,2,2,1,1,0
27,2,1,2,1,2,1,3,2,6,3,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,3,1,1
17,3,2,1,2,1,3,3,4,3,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,3,2,0
44,3,1,2,1,3,3,3,3,4,5,1,1,2,2,1,1,1,2,1,1,4,3,2,1,2,2,1,0
45,2,2,1,1,1,1,2,4,4,1,1,1,1,1,2,1,1,2,1,2,2,1,3,2,1,2,2,1
8,3,1,2,1,1,2,4,2,6,2,2,1,1,1,2,2,1,2,2,2,4,2,1,2,1,1,3,0
18,2,2,2,1,1,2,2,1,6,1,2,2,1,2,1,2,2,2,1,2,1,1,3,1,2,2,3,0
33,3,1,2,1,1,3,1,1,5,4,2,1,1,1,1,1,1,2,1,2,2,3,1,1,2,2,1,1
1,3,1,1,1,1,3,3,1,6,4,1,1,2,2,2,1,2,1,1,1,3,3,1,2,2,1,1,0
6,3,2,2,2,3,1,4,4,5,6,1,2,1,1,1,2,1,2,1,1,4,2,2,1,1,1,3,0
41,3,1,1,1,2,2,2,3,1,6,2,2,1,2,2,1,1,2,2,2,4,2,2,1,2,3,3,0
55,1,2,2,1,3,3,3,2,6,6,2,2,2,1,2,1,2,1,1,1,1,1,3,2,1,3,1,0
5,2,1,1,2,1,2,3,3,6,6,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,3,2,0
59,1,1,1,2,2,1,2,4,5,6,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,3,2,1
18,3,2,1,1,1,3,4,1,1,1,2,2,1,1,2,1,1,2,2,2,1,3,2,2,1,2,2,0
49,3,2,2,2,3,3,3,2,1,1,2,2,2,1,2,1,2,2,1,2,1,3,1,1,1,2,1,0
65,2,1,2,2,3,2,1,3,2,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1
54,2,2,1,2,1,2,1,3,4,5,1,2,1,2,2,1,1,1,2,2,4,2,2,1,1,1,2,0
61,2,2,2,1,1,3,3,1,5,5,2,1,1,2,1,1,2,2,2,1,3,3,3,1,2,2,3,0
8,2,1,1,1,2,2,2,3,1,2,1,2,2,1,2,1,2,1,1,2,3,3,2,1,1,3,3,1
3,3,2,2,1,2,2,4,3,4,3,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,3,3,0
25,2,2,2,1,1,1,3,1,6,1,2,1,1,2,1,2,1,2,1,1,4,2,1,2,1,3,3,0
69,1,1,2,2,2,2,1,4,5,1,1,1,2,2,2,2,1,1,1,1,4,2,3,2,1,3,3,1
55,2,1,1,1,1,3,4,4,6,4,2,2,1,2,1,1,2,1,2,2,3,2,3,2,1,1,1,0
40,2,2,2,2,1,1,4,2,4,4,1,2,1,1,1,2,2,1,2,2,3,3,3,2,1,2,2,1
50,1,2,1,2,1,3,3,3,1,3,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1
33,1,1,2,2,3,1,2,4,4,5,2,1,2,2,1,1,2,1,2,2,1,3,3,1,1,2,1,1
18,1,1,1,2,1,1,2,1,6,5,1,2,2,2,2,1,1,1,1,1,4,2,2,1,2,3,2,0
57,1,1,1,2,1,2,2,4,3,6,2,2,2,1,1,1,1,1,2,2,3,2,2,2,1,1,2,1
16,2,1,1,2,1,2,4,3,4,6,2,1,1,1,2,1,1,2,2,1,4,2,2,1,2,2,2,0
38,1,1,1,1,2,3,2,2,6,5,2,1,2,1,2,2,1,1,2,1,3,2,2,2,2,2,3,1
41,3,1,1,2,1,2,1,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,1,2,3,0
7,2,2,1,1,3,1,3,4,6,4,1,1,1,2,2,1,2,2,2,1,1,3,3,1,2,2,1,1
53,3,1,1,2,3,2,1,1,5,6,2,2,1,2,1,1,1,1,2,2,4,1,1,2,2,3,3,0
63,2,1,2,1,1,3,2,1,6,6,1,1,2,2,2,2,2,1,2,2,3,2,3,2,1,3,2,0
32,2,1,1,1,1,1,3,3,1,1,1,1,1,2,2,1,2,1,1,2,4,2,1,2,1,2,1,1
38,3,2,2,1,1,3,3,4,4,3,2,2,2,1,2,2,1,2,2,2,1,2,3,1,1,2,2,0
22,1,1,1,2,3,2,2,1,4,2,2,2,1,2,2,1,2,1,2,1,4,3,3,2,1,2,2,1
16,1,2,1,1,2,1,3,1,6,2,2,1,1,2,1,1,1,2,2,2,3,3,3,2,1,3,1,1
52,3,2,1,2,2,3,2,1,6,5,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,0
29,1,1,2,1,1,2,3,4,4,4,2,1,1,2,2,1,1,1,1,1,4,2,3,2,2,2,1,0
16,2,1,2,1,2,2,2,3,1,3,1,1,2,1,2,1,2,1,1,2,2,2,3,1,1,1,1,0
17,2,2,1,1,3,3,1,1,6,1,1,1,2,2,2,1,2,2,1,1,4,2,1,2,1,3,2,0
64,2,1,2,2,1,1,3,2,4,3,2,1,1,2,2,2,2,1,1,1,4,2,3,2,1,3,2,1
13,1,1,1,2,2,3,4,4,5,3,2,1,2,1,1,2,1,1,1,2,3,3,2,1,2,3,2,1
56,1,1,1,2,1,2,1,4,5,3,2,2,2,1,2,1,2,2,2,2,1,2,3,2,1,3,2,1
5,3,1,1,2,1,3,4,4,5,4,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,3,1,0
12,2,2,2,2,3,2,1,1,5,3,1,2,1,2,2,2,2,1,2,2,2,2,3,1,1,1,3,0
41,3,2,1,1,3,1,1,3,2,2,2,1,2,1,1,1,1,2,2,1,4,3,3,2,2,1,2,0
3,1,1,1,1,2,3,1,3,2,5,1,2,2,2,1,1,2,1,2,1,4,2,1,2,1,1,1,1
33,3,2,1,1,3,1,4,2,5,6,1,2,2,2,1,1,2,2,1,1,4,3,3,1,2,1,3,1
50,1,1,2,1,1,3,1,2,4,6,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1
56,2,1,2,2,3,2,3,3,5,3,1,2,2,1,1,2,1,1,2,1,1,3,1,2,2,3,3,0
9,2,1,1,2,2,1,3,3,2,1,2,1,1,2,2,1,2,2,1,2,4,2,2,2,2,1,3,0
50,1,2,2,2,2,2,3,3,2,2,1,1,1,2,1,2,1,2,1,1,4,3,2,1,2,1,3,1
29,1,1,2,1,2,3,1,4,1,3,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,0
39,1,2,2,1,3,2,2,4,1,4,2,2,2,2,1,1,1,1,2,1,3,3,2,2,2,2,3,1
45,2,2,2,2,3,3,2,3,4,3,2,1,1,2,1,2,2,2,1,2,2,3,2,1,2,3,3,1
17,1,2,2,2,3,1,3,2,1,5,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,3,1,0
56,2,1,2,2,3,2,1,3,3,6,2,2,2,1,2,1,2,1,2,1,2,3,3,2,1,2,2,0
46,3,2,2,2,3,2,4,2,3,2,1,1,1,2,1,2,2,2,2,1,3,1,3,2,2,2,1,0
67,2,1,1,1,2,3,4,4,6,5,1,1,1,1,1,1,2,1,1,2,4,1,3,1,1,2,2,0
69,3,2,1,2,2,3,3,3,1,5,2,1,2,2,1,1,1,1,1,1,1,3,2,2,1,3,2,0
14,2,2,1,1,3,3,1,2,3,4,1,1,2,2,1,2,1,2,2,2,3,3,2,2,1,2,2,1
67,2,2,1,1,1,1,4,3,6,6,2,1,1,1,2,2,2,2,2,1,2,3,3,2,2,1,3,0
23,1,2,1,1,2,2,4,4,2,3,2,1,2,2,2,2,2,1,2,1,4,1,1,1,2,3,2,0
61,2,1,2,1,1,3,4,4,5,5,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,3,2,0
23,1,2,1,1,1,3,2,4,5,2,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,0
27,1,2,1,2,2,2,2,1,3,3,1,1,2,2,2,1,1,2,2,2,3,1,2,2,1,1,2,1
54,1,1,1,2,1,1,4,4,2,5,2,1,2,2,1,1,1,2,2,1,4,1,3,1,2,3,1,0
10,2,2,2,2,1,2,1,3,2,6,2,2,1,1,2,2,1,1,2,2,3,3,1,1,1,3,3,0
16,1,2,2,1,2,3,4,2,1,1,1,2,2,2,1,1,1,2,2,2,1,3,3,1,1,2,2,1
41,3,2,1,1,2,2,4,3,6,6,1,1,2,1,2,1,1,2,1,1,3,2,3,1,1,2,3,0
55,3,1,1,2,3,3,2,3,6,6,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,3,0
61,2,1,2,2,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,0
49,1,2,1,2,1,2,3,3,2,1,2,1,2,1,2,1,1,1,2,2,1,3,2,2,2,1,2,0
52,3,2,1,1,2,2,1,1,2,5,1,1,2,2,2,2,1,2,1,2,4,3,3,1,1,1,3,0
2,2,2,2,2,3,1,1,3,6,4,1,2,2,1,1,1,1,1,2,2,4,1,3,2,1,2,3,1
50,2,1,1,2,2,3,2,1,5,5,2,1,1,1,1,2,1,2,1,2,2,3,3,1,1,3,1,0
43,2,2,1,1,1,3,1,4,3,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,3,0
8,2,2,1,2,2,3,2,1,1,6,2,1,2,2,1,1,1,1,1,2,4,1,1,2,2,1,2,1
59,2,1,1,1,1,3,1,1,1,6,1,1,2,1,2,1,2,1,2,1,3,3,1,2,1,2,3,1
65,1,1,1,2,2,3,2,3,1,1,1,2,2,2,2,1,1,1,1,1,3,2,3,2,2,1,2,1
12,1,2,1,1,3,2,1,4,4,6,2,1,2,2,2,1,2,2,1,1,4,3,3,1,2,2,1,1
4,1,2,2,1,3,3,1,1,3,5,1,1,2,1,1,2,2,2,1,1,4,1,1,1,2,3,2,0
41,1,1,2,2,2,2,1,3,5,1,2,2,2,2,1,1,2,1,2,2,2,3,3,1,2,1,2,1
7,2,2,1,1,1,1,1,2,6,2,2,2,2,2,1,1,2,1,2,1,2,2,3,2,2,2,3,1
69,2,1,1,2,3,3,3,3,3,4,1,1,1,2,1,1,1,2,1,2,2,1,3,2,2,1,3,0
69,3,2,2,1,1,1,3,3,1,4,1,2,2,2,1,1,2,2,2,1,3,2,1,1,1,3,2,0
30,3,1,1,2,2,2,2,2,5,4,2,2,1,1,1,2,2,1,1,2,3,1,2,1,1,1,1,0
6,1,2,1,1,3,2,3,1,3,1,1,1,2,1,1,1,2,2,1,2,1,3,2,2,2,3,2,1
19,2,1,1,1,3,1,4,3,6,5,1,1,1,1,1,1,1,1,2,2,3,3,2,1,2,2,2,0
66,3,2,1,1,1,3,3,3,2,3,2,1,2,1,1,2,2,2,1,1,4,2,1,1,2,3,2,0
10,3,1,2,1,3,2,2,3,3,2,1,2,2,1,1,1,2,2,2,1,2,3,3,2,1,1,2,0
16,3,1,2,1,1,2,4,4,6,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,0
37,3,1,2,1,1,2,3,1,2,2,1,2,2,2,1,2,2,1,2,2,1,3,2,1,2,1,2,0
32,1,1,1,2,2,2,4,4,1,1,1,1,1,2,1,2,2,2,2,1,4,3,1,1,1,1,2,1
47,2,1,1,2,1,2,4,1,2,4,2,1,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,0
43,1,1,1,1,3,2,4,2,4,2,1,1,2,2,1,1,1,2,2,2,1,3,3,2,2,3,3,0
36,3,2,1,1,1,1,2,3,5,3,1,1,2,2,2,2,2,2,1,1,2,3,1,1,2,3,3,0
26,3,1,2,2,3,3,3,4,2,4,2,2,1,2,2,2,1,1,2,1,2,3,2,1,1,2,1,0
10,2,2,1,2,1,3,2,2,5,4,2,1,1,2,1,1,1,1,1,2,2,3,3,1,2,2,1,0
31,2,1,2,2,2,3,2,1,6,3,2,1,2,1,2,2,1,2,2,2,3,3,3,1,2,1,2,0
29,1,2,1,2,2,3,3,1,2,3,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,0
5,2,2,2,1,1,1,2,2,6,4,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,0
1,1,2,2,1,1,1,1,1,1,3,2,1,1,2,1,2,1,2,1,1,4,3,2,2,2,2,1,1
3,1,1,2,2,1,3,3,3,3,6,1,1,2,2,1,2,2,1,2,2,4,2,3,1,1,1,3,1
67,3,2,1,2,2,2,1,1,6,4,1,1,2,1,2,2,2,2,2,1,1,3,1,2,2,1,2,0
35,1,2,1,1,1,3,3,1,2,5,1,2,2,2,2,1,2,1,1,1,1,3,2,2,1,3,2,1
15,3,1,1,1,1,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,3,2,2,2,2,3,0
67,1,1,1,1,3,2,2,1,2,6,1,2,1,2,2,2,2,2,1,1,4,2,1,2,2,1,1,0
30,1,2,2,1,2,1,2,1,4,5,2,2,2,2,2,2,2,1,1,2,1,1,3,1,1,3,2,0
43,2,1,1,1,2,2,2,2,5,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,2,1,3,0
60,2,1,1,2,1,1,4,3,2,1,1,2,1,1,1,1,2,2,2,2,4,3,1,2,1,2,1,0
40,3,1,2,1,1,3,3,2,1,5,2,1,2,1,1,1,2,2,1,1,4,1,3,2,1,3,1,0
65,2,2,1,2,3,1,4,3,1,1,2,1,1,1,2,2,1,2,2,2,4,2,2,1,2,1,1,1
29,1,1,1,1,1,2,2,3,3,1,1,1,2,1,1,2,2,1,2,1,3,1,1,1,2,2,2,0
19,3,1,1,1,2,2,1,4,5,6,1,2,1,1,1,1,2,1,2,2,1,3,1,2,1,2,3,0
3,3,1,2,2,3,2,1,2,6,6,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,0
36,3,2,1,1,2,3,3,2,3,4,2,1,2,2,2,1,2,2,1,2,1,3,3,2,1,2,1,0
43,1,2,1,2,1,1,4,2,5,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,3,2,0
15,2,1,2,1,3,3,3,1,5,3,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1
41,3,2,2,2,2,1,2,3,2,1,2,1,2,1,2,2,2,1,2,2,4,2,1,1,1,1,1,0
36,1,2,1,2,2,3,4,3,3,2,2,2,2,2,1,1,2,2,2,1,3,3,1,2,1,2,3,0
33,2,1,1,2,2,3,1,3,3,4,2,2,2,1,1,2,1,2,2,1,2,2,3,1,1,1,2,1
5,2,1,2,1,1,2,2,2,3,4,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,3,0
14,3,1,2,1,1,3,2,3,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1
68,1,2,2,2,1,3,2,3,4,2,1,2,2,1,1,1,1,2,1,1,1,3,2,1,1,1,2,0
47,2,2,1,1,1,1,4,3,2,6,1,2,1,1,1,2,2,1,2,1,4,1,3,2,1,1,2,0
54,1,2,1,1,2,3,2,3,6,2,1,2,1,2,2,1,2,2,2,2,4,1,1,2,2,3,1,0
4,2,2,2,1,3,2,1,4,3,4,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,3,0
9,3,2,1,1,1,3,2,4,5,5,1,2,2,2,1,2,2,2,1,1,1,1,3,1,2,3,3,0
53,3,2,2,1,3,1,4,2,6,2,1,1,1,2,1,2,2,2,1,2,1,3,3,1,2,1,3,0
60,2,1,1,1,2,1,4,4,6,1,2,1,1,2,1,2,1,2,1,1,3,2,1,1,2,3,1,0
46,1,2,2,1,1,3,1,1,5,6,1,1,2,1,2,2,1,1,1,1,3,1,3,1,1,3,2,1
54,2,1,1,2,2,3,4,4,2,3,1,2,1,1,2,1,2,2,1,2,4,2,2,1,2,3,2,0
37,1,1,2,2,1,1,1,1,1,5,2,2,1,1,1,1,2,1,1,1,3,2,3,1,1,1,1,0
23,2,1,2,1,1,2,3,2,3,1,1,1,2,2,1,1,2,1,1,1,3,2,2,1,1,3,2,0
27,3,1,2,2,3,3,2,1,4,1,1,1,1,1,1,2,2,1,1,1,4,2,2,2,2,1,2,0
70,1,1,2,1,2,2,3,3,1,6,1,2,2,2,1,1,2,2,1,1,1,3,2,2,1,2,3,1
66,3,2,2,1,2,2,3,1,2,5,2,1,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,0
61,1,2,2,2,2,3,3,4,3,6,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,0
51,2,2,1,1,3,2,1,1,2,3,2,2,2,1,2,1,2,2,1,1,3,2,3,1,1,1,1,1
50,3,1,1,1,3,1,2,3,2,5,2,2,1,2,2,2,2,1,2,1,4,1,2,1,2,2,1,0
19,3,2,2,1,2,2,3,3,2,4,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,0
1,1,1,2,1,2,1,1,3,2,1,2,1,1,2,2,1,2,2,1,2,4,3,1,1,1,1,2,1
40,1,2,2,1,1,3,4,4,4,4,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1
32,1,2,2,1,1,2,3,2,2,4,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1
22,3,1,1,2,3,1,1,1,5,4,1,2,1,1,2,1,1,1,1,2,3,1,3,2,1,2,2,0
66,2,2,1,1,1,1,1,2,2,3,2,2,1,2,2,2,1,2,1,2,3,2,1,2,2,1,3,0
40,1,1,2,1,2,3,1,2,4,6,1,2,2,2,1,1,2,1,2,1,2,1,3,1,1,2,2,1
38,2,2,2,1,2,2,1,3,2,1,2,2,1,1,1,1,2,1,2,2,4,3,1,1,1,1,1,0
48,1,1,1,2,1,1,2,1,3,4,1,2,2,2,2,2,2,2,1,1,4,1,1,2,2,1,1,0
55,2,2,2,2,1,1,4,2,1,4,1,2,1,1,1,1,1,1,2,1,2,3,3,1,2,1,2,0
55,1,1,1,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,1,1,3,3,2,2,1,2,2,0
51,2,1,2,2,1,2,3,4,6,2,2,2,1,1,1,2,1,2,2,1,2,2,3,2,1,2,1,1
60,3,2,2,1,3,2,4,4,6,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,1,0
8,1,2,2,2,1,1,2,4,3,4,1,2,1,1,2,1,2,2,2,2,3,1,3,2,1,1,1,1
68,1,1,1,1,1,2,3,4,4,3,2,2,2,1,2,1,2,1,1,1,4,3,2,2,1,1,3,0
9,3,1,1,2,1,2,4,3,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,3,3,0
2,1,1,2,1,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,1,1,3,2,2,1,1,1,1
70,1,2,1,1,2,2,2,1,1,6,1,1,1,2,2,1,2,2,1,1,3,3,2,1,2,1,1,1
59,3,1,2,1,2,2,3,3,5,5,2,2,1,1,2,2,1,2,2,1,4,3,1,2,2,3,2,0
19,3,2,2,1,2,2,3,2,2,3,1,2,1,2,2,1,1,2,2,2,3,1,1,2,1,1,1,0
28,2,2,1,2,1,2,1,4,3,5,2,1,1,1,2,2,2,1,1,2,2,3,2,1,1,1,3,0
14,3,1,2,1,3,1,4,1,4,2,1,2,2,2,2,2,1,2,2,1,1,3,2,1,1,2,1,1
24,3,1,1,2,1,1,3,4,5,5,1,2,2,1,2,1,2,2,1,2,3,1,3,2,2,3,3,0
44,1,2,1,2,2,2,2,4,6,6,2,1,1,2,1,2,2,2,2,2,3,1,1,2,1,2,2,1
56,3,1,1,2,3,2,3,1,4,5,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,3,0
51,1,2,1,2,3,3,1,2,1,5,2,2,2,1,1,2,1,1,2,2,2,3,1,1,2,1,2,1
